Branch,barcode,Product Category,Name,Unit of Measure,May,quantity,Rate,Amount,Zero Check,KIT items,Actual ID,conversion,Actual Qty
Badar,8964000717080,Pantry,Italiano - Fish Crackers Original (150g),Units,1,0,128.81,0,1,#N/A,#N/A,#N/A,#N/A
Badar,8964000716847,Pantry,Italiano - Garlic Powder (70g),Units,0,0,224.58,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8964000716892,Pantry,Italiano - Ginger Powder (60g),Units,2,0,224.58,0,2,#N/A,#N/A,#N/A,#N/A
Badar,8964000716182,Pantry,Italiano - Icing Sugar (300g),Units,2,0,101.69,0,2,#N/A,#N/A,#N/A,#N/A
Badar,8964000717431,Pantry,Italiano - Instant Yeast (11g),Units,0,0,33.18,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8964000716908,Pantry,Italiano - Jaggery Sugar (300g),Units,2,0,139.83,0,2,#N/A,#N/A,#N/A,#N/A
Badar,8964000716328,Pantry,Italiano - Onion Powder (60g),Units,0,0,217.8,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8964000716557,Pantry,Italiano - Pancake Mix Original (450g),Units,0,0,361.02,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8964000718582,Pantry,Italiano - Pancake Mix Whole Wheat (450g),Units,0,0,361.02,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8964000716120,Pantry,Italiano - Parmesan Powder (80g),Units,6,0,586.44,0,6,#N/A,#N/A,#N/A,#N/A
Badar,8964000719794,Pantry,Italiano - Pizza Crust Mix (360g),Units,3,0,195.76,0,3,#N/A,#N/A,#N/A,#N/A
Badar,8964000716724,Pantry,Italiano - Prawn Crackers Original (150g),Units,1,0,128.81,0,1,#N/A,#N/A,#N/A,#N/A
Badar,8964000720318,Pantry,Italiano - Red Pepper Crushed (65g),Units,1,0,125.42,0,1,#N/A,#N/A,#N/A,#N/A
Badar,8964000721247,Pantry,Italiano - Tahina Gluten Free (720g),Units,1,0,1288.14,0,1,#N/A,#N/A,#N/A,#N/A
Badar,8964000716588,Pantry,Italiano - Wasabi Powder (70g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8964000717974,Pantry,Italiano - White Pepper Fine Ground (40g),Units,1,0,191.53,0,1,#N/A,#N/A,#N/A,#N/A
Badar,8964000717714,Pantry,Italiano - White Pepper Powder (40g) ,Units,3,0,221.19,0,3,#N/A,#N/A,#N/A,#N/A
Badar,8771000716384,Pantry,Italiano - White Pepper Powder (70g),Units,1,0,343.22,0,1,#N/A,#N/A,#N/A,#N/A
Badar,8964000721124,Pantry,Italiano - White Pepper Whole (60g) ,Units,3,0,343.22,0,3,#N/A,#N/A,#N/A,#N/A
Badar,8964000716465,Pantry,Italiano Glucose Syrp 400gm,Units,0,0,261.84,0,0,#N/A,#N/A,#N/A,#N/A
Badar,051500255162,Pantry,JIF - Creamy Peanut Butter (454g),Units,0,0,1510.44,0,0,#N/A,#N/A,#N/A,#N/A
Badar,051500255377,Pantry,JIF - Extra Crunchy Peanut Butter (454g),Units,0,0,1510.44,0,0,#N/A,#N/A,#N/A,#N/A
Badar,00794,Fruits,Jack Fruit Loose,kg,0,0,58.92,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8711000707128,Tea & Coffee,Jacobs - Cappuccino (14g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8714599621059,Tea & Coffee,Jacobs - Cappuccino 3 B 1 (11g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8711000706992,Tea & Coffee,Jacobs - Caramel Latte (14g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,672201000051,Tea & Coffee,Jacobs - Coffee (100g),Units,2,0,1499.18,0,2,#N/A,#N/A,#N/A,#N/A
Badar,8714599621028,Tea & Coffee,Jacobs - Dynamix 3 B 1 (14g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,4607001779650,Tea & Coffee,Jacobs - Gold (190g),Units,0,0,2400,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8714599107874,Tea & Coffee,Jacobs - Gold (95g),Units,0,0,1370.4,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8714599621134,Tea & Coffee,Jacobs - Intense 13.5g,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8714599621271,Tea & Coffee,Jacobs - Latte 14g,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8711000707036,Tea & Coffee,Jacobs - Mocha (14g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8714599512159,Pantry,Jacobs - Monarch (190g),Units,2,0,2580,0,2,#N/A,#N/A,#N/A,#N/A
Badar,8714599524244,Tea & Coffee,Jacobs - Monarch (47g),Units,0,0,935.45,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8714599105993,Tea & Coffee,Jacobs - Monarch Classic (Pouch) 230g,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8714599106006,Tea & Coffee,Jacobs - Monarch Intense (Pouch) 230g,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8714599106051,Tea & Coffee,Jacobs - Monarch Latte (Pouch) 230g,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8714599621189,Tea & Coffee,Jacobs - Original 13.5g,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8711000706954,Tea & Coffee,Jacobs - Vanilla Latte (14g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3260,Dry Fruits,Jalapeno Sweet Potato Crackers (100g),Units,0,0,305.93,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3259,Dry Fruits,Jalapeno Sweet Potato Crackers Loose,kg,0,0,3059.26,0,0,#N/A,#N/A,#N/A,#N/A
Badar,551,Fruits,Jamun-Loose,kg,0,2,374.28,748.56,2,#N/A,#N/A,#N/A,#N/A
Badar,8852049404514,Pantry,Jangko - Roasted Sunflower Seeds (15g),Units,0,0,85,0,0,#N/A,#N/A,#N/A,#N/A
Badar,001793,Dry Fruits,Japanese Crackers (200g),Units,3,4,624.23,2496.92,7,#N/A,003431,0.2,0.6
Badar,003431,Dry Fruits,Japanese Crackers Loose,kg,0.96,0.61,2595.17,1583.0537,1.57,#N/A,#N/A,#N/A,#N/A
Badar,3364,Frozen,Jen's Kitchen - Frozen Beef Lasgna,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3406,Pantry,Jen's Kitchen - Thai Raw Papya Salad,Units,0,0,780,0,0,#N/A,#N/A,#N/A,#N/A
Badar,6290410250087,Pantry,Jenan - Quick Cooking Oats (400g),Units,2,0,648,0,2,#N/A,#N/A,#N/A,#N/A
Badar,6290410140098,Pantry,Jenan - Quick Cooking Oats (500g),Units,0,0,595,0,0,#N/A,#N/A,#N/A,#N/A
Badar,6290410020048,Pantry,Jenan - White Oats (200g),Units,0,0,275,0,0,#N/A,#N/A,#N/A,#N/A
Badar,6290410260086,Pantry,Jenan - Whole Oats Jumbo (400g),Units,0,0,595,0,0,#N/A,#N/A,#N/A,#N/A
Badar,9555108415849,Pantry,Jery Q - Grape Flavour Jelly (110g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2857,Pantry,Jery Q - Lychee Flavour Jelly (110g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2296,Chocolates,Jewels Chocolate - loose,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,5000171050434,Pantry,John West - French Tuna Pasta Salad 220g,Units,0,0,1130,0,0,#N/A,#N/A,#N/A,#N/A
Badar,5000171054449,Pantry,John West - Italian Tuna Pasta Salad 220g,Units,2,2,1130,2260,4,#N/A,#N/A,#N/A,#N/A
Badar,5000171050656,Pantry,John West - Mediterranean Tuna Pasta Salad 220g,Units,2,2,1130,2260,4,#N/A,#N/A,#N/A,#N/A
Badar,5000171054456,Pantry,John West - Mexican Tuna Bean Salad 220g,Units,0,0,1130,0,0,#N/A,#N/A,#N/A,#N/A
Badar,5000171010209,Pantry,John West - Sardines In Tomato Sauce (120g),Units,5,0,618.64,0,5,#N/A,#N/A,#N/A,#N/A
Badar,5000171001184,Pantry,John West - Sardines in Brine (120g),Units,8,0,620.73,0,8,#N/A,#N/A,#N/A,#N/A
Badar,5000171002808,Pantry,John West - Sardines in Olive Oil (120g),Units,2,0,618.64,0,2,#N/A,#N/A,#N/A,#N/A
Badar,5000171030696,Pantry,John West - Sardines in Sunflower Oil (120g),Units,5,0,622.36,0,5,#N/A,#N/A,#N/A,#N/A
Badar,3368,Pantry,John West - Tuna Chunks In Brine (125g),Units,3,0,620.95,0,3,#N/A,#N/A,#N/A,#N/A
Badar,1701,Pantry,John West - Tuna Chunks In Brine (145g),Units,1,0,661.02,0,1,#N/A,#N/A,#N/A,#N/A
Badar,1320,Pantry,John West - Tuna Chunks In Spring Water (145g),Units,0,0,661.05,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2779,Pantry,John West - Tuna Chunks In Sunflower Oil (132g),Units,0,0,675.7,0,0,#N/A,#N/A,#N/A,#N/A
Badar,5000171030739,Pantry,John West - Tuna Chunks In Sunflower Oil (185g),Units,0,0,550,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3369,Pantry,John West - Tuna Chunks Sunflower Oil (125g),Units,1,0,622.6,0,1,#N/A,#N/A,#N/A,#N/A
Badar,398,Fruits,Jungle Jalebi (250g),Units,0,0,165,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2770,Fruits,Jungle Jalebi Loose,kg,0,0,469.79,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2792,Honey,Just Honey - Acacia 250g,Units,1,0,440,0,1,#N/A,#N/A,#N/A,#N/A
Badar,2854,Honey,Just Honey - Clover 250g,Units,2,0,520,0,2,#N/A,#N/A,#N/A,#N/A
Badar,2855,Honey,Just Honey - Eucalyptus 250g,Units,6,0,560,0,6,#N/A,#N/A,#N/A,#N/A
Badar,2791,Honey,Just Honey - Garlic Infusion 250g,Units,0,0,560,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2790,Honey,Just Honey - Ginger Infusion 250g,Units,0,0,640,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2853,Honey,Just Honey - Orange Blossom 250g,Units,0,0,400,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2793,Honey,Just Honey - Sidr 250g,Units,2,0,960,0,2,#N/A,#N/A,#N/A,#N/A
Badar,1376,Packaging,Jute Custom Basket (L),Units,0,0,334.92,0,0,#N/A,#N/A,#N/A,#N/A
Badar,1375,Packaging,Jute Custom Basket (M),Units,0,0,300,0,0,#N/A,#N/A,#N/A,#N/A
Badar,1374,Packaging,Jute Custom Basket (S),Units,0,0,1300,0,0,#N/A,#N/A,#N/A,#N/A
Badar,1377,Packaging,Jute Custom Basket (XL),Units,0,0,700.6,0,0,#N/A,#N/A,#N/A,#N/A
Badar,1373,Packaging,Jute Custom Basket (XS),Units,0,0,1600,0,0,#N/A,#N/A,#N/A,#N/A
Badar,998,Packaging,Jute Tray (L),Units,0,0,400.39,0,0,#N/A,#N/A,#N/A,#N/A
Badar,997,Packaging,Jute Tray (M),Units,0,0,260.39,0,0,#N/A,#N/A,#N/A,#N/A
Badar,996,Packaging,Jute Tray (S),Units,0,0,120.39,0,0,#N/A,#N/A,#N/A,#N/A
Badar,999,Packaging,Jute Tray (XL),Units,0,0,500,0,0,#N/A,#N/A,#N/A,#N/A
Badar,1372,Packaging,Jute Tray (XS),Units,0,0,220,0,0,#N/A,#N/A,#N/A,#N/A
Badar,9555419200974,Pantry,K Harrodson - Blueberry & Almond Butter Cookies Tin (400g),Units,0,0,1237.29,0,0,#N/A,#N/A,#N/A,#N/A
Badar,9555419204330,Pantry,K Harrodson - Cocoa Chips & Almond Butter Cookies Tin (400g),Units,0,0,1237.29,0,0,#N/A,#N/A,#N/A,#N/A
Badar,9555419201759,Pantry,K Harrodson - Danish Style Butter Cookies Tin (400g),Units,0,0,1237.29,0,0,#N/A,#N/A,#N/A,#N/A
Badar,9555419200905,Pantry,K Harrodson - Raspbery & Almond Butter Cookies Tin (400g),Units,0,0,1237.29,0,0,#N/A,#N/A,#N/A,#N/A
Badar,527,Pantry,KCLH - Original Hummus,Units,3,0,480,0,3,#N/A,#N/A,#N/A,#N/A
Badar,537,Pantry,KCLH - Roasted Chilli Hummus,Units,3,0,480,0,3,#N/A,#N/A,#N/A,#N/A
Badar,528,Pantry,KCLH - Roasted Garlic Hummus,Units,0,0,480,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8888273120708,Pantry,KCT - Rice Vinegar (640ml),Units,0,0,1007.6,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2645,Beverages,KTC - Cape Gooseberry Sherbat (500ml),Units,0,1,1080,1080,1,#N/A,#N/A,#N/A,#N/A
Badar,2646,Pantry,KTC - Falsa Chutney (400g),Units,3,0,1280,0,3,#N/A,#N/A,#N/A,#N/A
Badar,2997,Pantry,KTC - Gajar Achar (330g),Units,0,2,1080,2160,2,#N/A,#N/A,#N/A,#N/A
Badar,2650,Pantry,KTC - Garlic Balsamic Dressing (160g),Units,0,0,1360,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2647,Pantry,KTC - Guava Jam (200g),Units,5,5,720,3600,10,#N/A,#N/A,#N/A,#N/A
Badar,2644,Beverages,KTC - Gulab Sherbat (500ml),Units,1,0,1080,0,1,#N/A,#N/A,#N/A,#N/A
Badar,2651,Pantry,KTC - Hari Mirch Achaar (330g),Units,0,0,1280,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3471,Pantry,KTC - Imli Khajor Chutney (Small),Units,0,2,400,800,2,#N/A,#N/A,#N/A,#N/A
Badar,2780,Pantry,KTC - Kashmiri Chilli Chutney (330g),Units,0,0,810,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3345,Beverages,KTC - Keri Mint Sherbat (500ml),Units,3,2,1080,2160,5,#N/A,#N/A,#N/A,#N/A
Badar,2759,Beverages,KTC - Kesar Illaichi Sherbat (500ml),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2689,Pantry,KTC - Labneh Chilli Garlic (330g),Units,0,0,1080,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2690,Pantry,KTC - Labneh Garlic Herb (330g),Units,0,0,1080,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2688,Pantry,KTC - Labneh Zeera Mint (330g),Units,0,0,1080,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3178,Pantry,KTC - Lehsan Achaar ,Units,3,1,1280,1280,4,#N/A,#N/A,#N/A,#N/A
Badar,2649,Pantry,KTC - Lemon Herb Dressing (320g),Units,0,0,1911,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2859,Beverages,KTC - Mango Lime Sherbat (500ml),Units,0,2,1080,2160,2,#N/A,#N/A,#N/A,#N/A
Badar,2781,Beverages,KTC - Motia Sherbat (500ml),Units,3,0,1080,0,3,#N/A,#N/A,#N/A,#N/A
Badar,2648,Pantry,KTC - Orange Preserve (200g),Units,0,0,720,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2860,Beverages,KTC - Strawberry Lemon Sherbat (500ml),Units,0,0,1080,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2900,Pantry,KTC - Strawberry Preserve (200ml),Units,1,0,720,0,1,#N/A,#N/A,#N/A,#N/A
Badar,3118,Pantry,KTC - Sultan Achaar,Units,0,0,1360,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3236,Pantry,KTC - Timatar Chutney,Units,0,0,400,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3472,Pantry,KTC - Timater Chutney (small),Units,0,0,400,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3234,Pantry,KTC - Wholegrain Mustard,Units,1,3,1120,3360,4,#N/A,#N/A,#N/A,#N/A
Badar,2784,Frozen,KTC-Falsa Sherbat 500 ml,Units,2,1,1080,1080,3,#N/A,#N/A,#N/A,#N/A
Badar,267,Vegetables,Kachanar,kg,0,0,393.86,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2265,Fruits,Kachelo - Anwar Ratol 6Kg Box,Units,0,0,1120,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3468,Fruits,Kachelo - Bombay Alphonso Box (6kg),Units,0,0,2762.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,1964,Frozen,Kachelo - Bundle of 4,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2270,Fruits,Kachelo - Chaunsa 6Kg Box,Units,0,0,2762.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,1626,Fruits,Kachelo - Dusseri Mango (6Kg),Units,0,0,2167.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3469,Fruits,Kachelo - Gulab Khas Box (6kg) ,Units,0,0,2507.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,1628,Fruits,Kachelo - Langra Mango (6kg),Units,0,0,2337.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,943,Fruits,Kachelo - Saroli Box (6kg),Units,0,0,2337.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2625,Fruits,Kachelo - Strawberry (400g),Units,0,0,300,0,0,#N/A,#N/A,#N/A,#N/A
Badar,1704,Frozen,Kachelo Gelato - Bombay Alphonso (280g),Units,0,0,949.16,0,0,#N/A,#N/A,#N/A,#N/A
Badar,1446,Frozen,Kachelo Gelato - Caramel (280g),Units,0,0,949.15,0,0,#N/A,#N/A,#N/A,#N/A
Badar,1255,Frozen,Kachelo Gelato - Chaunsa (280g),Units,0,0,949.16,0,0,#N/A,#N/A,#N/A,#N/A
Badar,1445,Frozen,Kachelo Gelato - Chocolate (280g),Units,0,0,949.15,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2495,Frozen,Kachelo Gelato - Coffee (280g),Units,0,0,949.16,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2491,Frozen,Kachelo Gelato - Cookies & Cream 280g,Units,0,0,949.16,0,0,#N/A,#N/A,#N/A,#N/A
Badar,1448,Frozen,Kachelo Gelato - Fior Di Latte Orange Blossom (280g),Units,0,0,991.86,0,0,#N/A,#N/A,#N/A,#N/A
Badar,1253,Frozen,Kachelo Gelato - Rathol (280g),Units,0,0,949.16,0,0,#N/A,#N/A,#N/A,#N/A
Badar,1251,Frozen,Kachelo Gelato - Sindhri (280 g),Units,0,0,949.16,0,0,#N/A,#N/A,#N/A,#N/A
Badar,1699,Frozen,Kachelo Gelato - Stracciatella (280g),Units,0,0,792,0,0,#N/A,#N/A,#N/A,#N/A
Badar,1444,Frozen,Kachelo Gelato - Strawberry (280g),Units,0,0,949.16,0,0,#N/A,#N/A,#N/A,#N/A
Badar,1447,Frozen,Kachelo Gelato - Vanilla Cinnamon (280g),Units,0,0,949.16,0,0,#N/A,#N/A,#N/A,#N/A
Badar,1656,Fruits,Kachelo Sindhri Box 6kg,Units,0,0,2762.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,930,Fruits,Kachi Badam-losse,kg,0,0,600,0,0,#N/A,#N/A,#N/A,#N/A
Badar,9555419204453,Pantry,Kaers - Butter Cookies (100g),Units,0,0,440.68,0,0,#N/A,#N/A,#N/A,#N/A
Badar,9555419204422,Pantry,Kaers - Oatmeal Chocolate Cookies (100g),Units,0,0,440.68,0,0,#N/A,#N/A,#N/A,#N/A
Badar,9555419204446,Pantry,Kaers - Sugar Free Blueberry Cookies (100g),Units,0,0,440.68,0,0,#N/A,#N/A,#N/A,#N/A
Badar,9555419204439,Pantry,Kaers - Sugar Free Cappuccino Cookies (100g),Units,0,0,440.68,0,0,#N/A,#N/A,#N/A,#N/A
Badar,9555419204408,Pantry,Kaers - Sugar Free Oatmeal Almond Cookies (100g),Units,1,0,440.68,0,1,#N/A,#N/A,#N/A,#N/A
Badar,9555419204415,Pantry,Kaers - Sugar Free Oatmeal Black Sesame Cookies (100g),Units,3,0,487.2,0,3,#N/A,#N/A,#N/A,#N/A
Badar,00475,Vegetables,Kakri,kg,0,0,92.58,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2788,Vegetables,Kakronday - Loose,kg,0,0,100,0,0,#N/A,#N/A,#N/A,#N/A
Badar,510,Dry Fruits,Kala Till,kg,0,0,732.03,0,0,#N/A,#N/A,#N/A,#N/A
Badar,774,Dry Fruits,Kala Till (200g),Units,4,2,152.58,305.16,6,#N/A,510,0.2,0.8
Badar,00051,Vegetables,Kale (80g) Local,Units,0,0,0,0,0,30,285,0.08,0
Badar,285,Vegetables,Kale in KG For Purchase,kg,0,0,500,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8964003314194,Pantry,Kallar Kahar - Chilli & Garlic Oil (250ml),Units,4,0,1145.54,0,4,#N/A,#N/A,#N/A,#N/A
Badar,8964003314019,Pantry,Kallar Kahar - Extra Virgin Olive Oil (250ml),Units,0,0,1145.73,0,0,#N/A,#N/A,#N/A,#N/A
Badar,0010073,Dates,Kalmi Dates (250g),Units,1,0,515,0,1,#N/A,003407,0.25,0.25
Badar,00225,Dates,Kalmi Dates (500g),Units,5,0,1041.99,0,5,#N/A,003407,0.5,2.5
Badar,003407,Dates,Kalmi Dates Loose,kg,0,0,2060,0,0,#N/A,#N/A,#N/A,#N/A
Badar,344,Dry Fruits,Kalonji (150g),Units,4,2,121.19,242.38,6,#N/A,346,0.15,0.6
Badar,346,Dry Fruits,Kalonji Loose,kg,0,0,828.76,0,0,#N/A,#N/A,#N/A,#N/A
Badar,388,Dry Fruits,Kalonji Powder (150g),Units,0,0,142.5,0,0,#N/A,2297,0.15,0
Badar,2297,Dry Fruits,Kalonji Powder Loose,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2386,Dry Fruits,Kamarkas Loose,kg,0,0,2200,0,0,#N/A,#N/A,#N/A,#N/A
Badar,001113,Milk Dairy and Cheese,Karacheese - Cheddar (100 gm),Units,20,16,468,7488,36,#N/A,#N/A,#N/A,#N/A
Badar,1710,Milk Dairy and Cheese,Karacheese - Greek Feta (100g),Units,0,0,309.09,0,0,#N/A,#N/A,#N/A,#N/A
Badar,001116,Milk Dairy and Cheese,Karacheese - Halloumi (100 gm),Units,15,11,300,3300,26,#N/A,#N/A,#N/A,#N/A
Badar,975,Milk Dairy and Cheese,Karacheese - Mozzarella - 100g,Units,2,3,300,900,5,#N/A,#N/A,#N/A,#N/A
Badar,2892,Milk Dairy and Cheese,Karacheese - Orange Cheddar (100 gm),Units,0,0,468,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2914,Milk Dairy and Cheese,Karacheese - Paneer (100g),Units,0,0,240,0,0,#N/A,#N/A,#N/A,#N/A
Badar,001599,Milk Dairy and Cheese,Karacheese - Parmesan (100 gm),Units,17,5,570.4,2852,22,#N/A,#N/A,#N/A,#N/A
Badar,001112,Milk Dairy and Cheese,Karacheese - Pepper Jack (100 gm),Units,18,8,468,3744,26,#N/A,#N/A,#N/A,#N/A
Badar,1457,Milk Dairy and Cheese,Karacheese - Pepper Jack with Chives,Units,0,0,468,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2073,Milk Dairy and Cheese,Karacheese - Vintage Havarti 100g,Units,0,0,500,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2884,Milk Dairy and Cheese,Karacheese - White Cheddar (100 gm),Units,0,0,468,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3435,Pantry,Karachigiri - Crab Kani Onigiri,Units,0,0,800,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3434,Pantry,Karachigiri - Tuna Mayo Onigiri,Units,0,0,640,0,0,#N/A,#N/A,#N/A,#N/A
Badar,00722,Vegetables,Karonda,kg,0,0,165.99,0,0,#N/A,#N/A,#N/A,#N/A
Badar,443,Fruits,Kashmiri Apple - KG,kg,0,0,400,0,0,#N/A,#N/A,#N/A,#N/A
Badar,552,Fruits,Katcha Papita,kg,0,0,183.28,0,0,#N/A,#N/A,#N/A,#N/A
Badar,995,Fruits,Katcha Pista - loose,kg,0,0,1200,0,0,#N/A,#N/A,#N/A,#N/A
Badar,605,Fruits,Katcha Pista Box,Units,0,0,1200,0,0,#N/A,#N/A,#N/A,#N/A
Badar,00365,Vegetables,Katchi Haldi,kg,0,0,230,0,0,#N/A,#N/A,#N/A,#N/A
Badar,4972012797154,Pantry,Kawata - Sanuki Udon Noodle (200g),Units,0,0,1059.32,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3198,Fruits,Keenu Carton (10kg),Units,0,0,2100,0,0,#N/A,#N/A,#N/A,#N/A
Badar,064100108264,Pantry,Kelloggs -  Frosted Flakes 425g,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,5059319021683,Pantry,Kelloggs - 8 Variety Packs 196g,Units,0,0,1100,0,0,#N/A,#N/A,#N/A,#N/A
Badar,064100142329,Pantry,Kelloggs - All Bran Flakes (Family Size) 560g,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,064100595798,Pantry,Kelloggs - All Bran Flakes 450g,Units,0,0,2395,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8682530221456,Pantry,Kelloggs - Chocolate Hazelnut Granola (60g),Units,0,0,170,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8682530000204,Pantry,Kelloggs - Chocolate Pieces & Hazelnut Granola (340g),Units,0,0,1750,0,0,#N/A,#N/A,#N/A,#N/A
Badar,064100145740,Pantry,Kelloggs - Cinnabon 247g,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8690504274117,Pantry,Kelloggs - Coco  Pops Balls (360g),Units,0,0,1177.12,0,0,#N/A,#N/A,#N/A,#N/A
Badar,5050083545221,Pantry,Kelloggs - Coco Pops (295g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,5059319024882,Pantry,Kelloggs - Coco Pops (330g),Units,0,0,1853,0,0,#N/A,#N/A,#N/A,#N/A
Badar,5050083392801,Pantry,Kelloggs - Coco Pops (35g),Units,0,0,207.12,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8852756304077,Pantry,Kelloggs - Coco Pops Cereal 350g,Units,0,0,1850.31,0,0,#N/A,#N/A,#N/A,#N/A
Badar,5050083393693,Pantry,Kelloggs - Corn Flakes (24g),Units,0,0,203.36,0,0,#N/A,#N/A,#N/A,#N/A
Badar,4003994110010,Pantry,Kelloggs - Corn Flakes (250g),Units,0,0,950,0,0,#N/A,#N/A,#N/A,#N/A
Badar,5053827209205,Pantry,Kelloggs - Corn Flakes (720g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,064100144521,Pantry,Kelloggs - Corn Flakes 340g,Units,0,0,2495,0,0,#N/A,#N/A,#N/A,#N/A
Badar,5053827184687,Pantry,Kelloggs - Corn Flakes 450g,Units,0,0,1751.1,0,0,#N/A,#N/A,#N/A,#N/A
Badar,503827185226,Pantry,Kelloggs - Corn Flakes Honey & Nuts (375g),Units,0,0,1307.63,0,0,#N/A,#N/A,#N/A,#N/A
Badar,5053827185806,Pantry,Kelloggs - Corn Flakes Original (375g) ,Units,0,0,709.32,0,0,#N/A,#N/A,#N/A,#N/A
Badar,4003994111901,Pantry,Kelloggs - Corn Flakes Original (500g),Units,0,0,1526.27,0,0,#N/A,#N/A,#N/A,#N/A
Badar,5059321004414,Pantry,Kelloggs - Crunchy Nut Almond Butter Bar 45g,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,5053827185356,Pantry,Kelloggs - Crunchy Nuts Flakes (375g),Units,0,0,2250,0,0,#N/A,#N/A,#N/A,#N/A
